"Branch","Store Code","Model Name","Model (SKU)","Sale","Return","Stock"
"RAJARAMPURI 2","2221545","APPLE iPad WiFi 10.2 Inch (9th  Generation) -  64GB  Silver - MK2L3HN/A","MK2L3HN/A","1","0","0"
"RAJARAMPURI 2","2221545","APPLE Iphone 13 pro max -  1TB  Graphite","MLLK3HN/A","0","0","1"
"RANKALA","2399373","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","1","0","0"
"RANKALA","2399373","APPLE iPhone 12 Pro - 128GB Pacific Blue","MGMN3HN/A","1","0","0"
"RANKALA","2399373","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"RATNAGIRI 1","2685026","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"RATNAGIRI 1","2685026","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","2"
"RATNAGIRI 1","2685026","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","2","0","0"
"RATNAGIRI 1","2685026","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","2"
"RATNAGIRI 1","2685026","APPLE iPhone 12 - 64GB Black","MGJ53HN/A","0","0","1"
"RATNAGIRI 1","2685026","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","0","0","1"
"RATNAGIRI 1","2685026","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"RATNAGIRI 1","2685026","APPLE iPhone 13 -  128GB  Starlight","MLPG3HN/A","1","0","0"
"RATNAGIRI 2","2399392","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"RATNAGIRI 2","2399392","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","3"
"RATNAGIRI 2","2399392","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","1"
"RATNAGIRI 2","2399392","APPLE iPhone XR - 64GB Black","MH6M3HN/A","0","0","1"
"RATNAGIRI 2","2399392","APPLE iPhone XR - 128GB White","MH7M3HN/A","0","0","1"
"RATNAGIRI 2","2399392","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","1","0","0"
"RATNAGIRI 2","2399392","APPLE iPhone 12 - 128GB White","MGJC3HN/A","1","0","0"
"RATNAGIRI 2","2399392","APPLE iPhone 12 Pro - 128GB Graphite","MGMK3HN/A","0","0","1"
"RATNAGIRI 2","2399392","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","2","0","1"
"RATNAGIRI 2","2399392","APPLE iPhone 13 -  128GB  Red","MLPJ3HN/A","1","0","0"
"RATNAGIRI 2","2399392","APPLE iPhone 13 Pro Max -  256GB  Gold","MLLD3HN/A","1","0","0"
"RATNAGIRI 2","2399392","APPLE iPhone 13 Mini -  256GB  Midnight","MLK53HN/A","1","0","0"
"RATNAGIRI 3","2472707","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"RATNAGIRI 3","2472707","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","1"
"RATNAGIRI 3","2472707","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","0"
"SADASHIV PETH","2221546","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"SADASHIV PETH","2221546","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","1","0","0"
"SADASHIV PETH","2221546","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","1","0","0"
"SADASHIV PETH","2221546","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","2","0","0"
"SADASHIV PETH","2221546","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","0","0","1"
"SADASHIV PETH","2221546","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","0"
"SADASHIV PETH","2221546","APPLE Watch Series 6 GPS + Cellular 44mm Blue Aluminium Case with Deep Navy Sport Band - M09A3HN/A","M09A3HN/A","0","0","1"
"SADASHIV PETH","2221546","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","2"
"SADASHIV PETH","2221546","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","1","0","0"
"SADASHIV PETH","2221546","APPLE iPhone 13 -  128GB  Starlight","MLPG3HN/A","1","0","0"
"SADASHIV PETH","2221546","APPLE iPhone 13 Mini -  256GB  Pink","MLK73HN/A","1","0","0"
"SADASHIV PETH","2221546","APPLE iPhone 13 Pro Max -  256GB  Sierra Blue","MLLE3HN/A","1","0","0"
"SADASHIV PETH","2221546","APPLE iPhone 13 Mini -  256GB  Blue","MLK93HN/A","1","0","0"
"SADASHIV PETH","2221546","APPLE iPad WiFi 10.2 Inch (9th  Generation) -  256GB  Space Grey - MK2N3HN/A","MK2N3HN/A ","2","0","0"
"SADASHIV PETH","2221546","APPLE iPad WiFi + Cell 10.2 Inch (9th  Generation) -  64GB  Space Grey - MK473HN/A","MK473HN/A","0","0","1"
"SANGAMNER","2399393","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","0"
"SANGAMNER","2399393","APPLE iPhone XR - 128GB Black","MH7L3HN/A","0","0","1"
"SANGAMNER","2399393","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"SANGAMNER","2399393","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"SANGAMNER","2399393","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","0"
"SANGAMNER","2399393","APPLE iPhone 13 -  128GB  Midnight","MLPF3HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","2"
"SANGLI 1","2221548","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","3","0","1"
"SANGLI 1","2221548","APPLE iPhone 12 Mini - 128GB White","MGE43HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone XR - 128GB Black","MH7L3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 12 - 64GB Black","MGJ53HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","2"
"SANGLI 1","2221548","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","0","0","2"
"SANGLI 1","2221548","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPhone 12 Pro - 256GB Pacific Blue","MGMT3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 12 - 128GB White","MGJC3HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPhone 12 Pro - 128GB Graphite","MGMK3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 12 Pro - 256GB Graphite","MGMP3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 12 Pro - 128GB Pacific Blue","MGMN3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE Watch Series 6 GPS + Cellular 44mm Blue Aluminium Case with Deep Navy Sport Band - M09A3HN/A","M09A3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE Watch Series 6 GPS 40mm Silver Aluminium Case with White Sport Band - MG283HN/A","MG283HN/A","0","0","1"
"SANGLI 1","2221548","APPLE Watch Series 6 GPS + Cellular 44mm Gold Aluminium Case with Pink Sand Sport Band - MG2D3HN/A","MG2D3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE Watch Series 6 GPS + Cellular 44mm Space Grey Aluminium Case with Black Sport Band - MG2E3HN/A","MG2E3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE 10.9-inch iPad Air Wi-Fi - 64GB Space Grey - MYFM2HN/A","MYFM2HN/A","1","0","0"
"SANGLI 1","2221548","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","1","0","7"
"SANGLI 1","2221548","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","1","0","3"
"SANGLI 1","2221548","APPLE Home Pod (MQHW2HN/A) Space grey","MQHW2HN/A","0","0","1"
"SANGLI 1","2221548","APPLE Watch SE GPS + Cellular 44mm Space Gray Aluminium Case with Black Sport Band - Regular - MYF02HN/A","MYF02HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi -  256GB  Space Gray - MHQU3HN/A","MHQU3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi + Cellular -  256GB  Space grey  MHW73HN/A","MHW73HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi -  512GB  Space Gray - MHQW3HN/A","MHQW3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 13 -  128GB  Starlight","MLPG3HN/A","2","0","0"
"SANGLI 1","2221548","APPLE iPhone 13 -  128GB  Pink","MLPH3HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPhone 13 -  128GB  Blue","MLPK3HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPhone 13 Mini -  128GB  Midnight","MLK03HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 13 Mini -  128GB  Starlight","MLK13HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPhone 13 Pro -  256GB  Gold","MLVK3HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPhone 13 Pro Max -  256GB  Graphite","MLLA3HN/A","2","0","0"
"SANGLI 1","2221548","APPLE iPhone 13 Pro Max -  256GB  Sierra Blue","MLLE3HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPhone 13 Pro Max -  128GB  Graphite","MLV93HN/A","1","0","0"
"SANGLI 1","2221548","APPLE Watch SE GPS 40mm  Space Gray Aluminium Midnight Sport Band - MKQ13HN/A","MKQ13HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPad WiFi 10.2 Inch (9th  Generation) -  64GB  Space Grey - MK2K3HN/A","MK2K3HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPad WiFi 10.2 Inch (9th  Generation) -  256GB  Space Grey - MK2N3HN/A","MK2N3HN/A ","1","0","0"
"SANGLI 1","2221548","APPLE iPad WiFi + Cell 10.2 Inch (9th  Generation) -  256GB  Space Grey - MK4E3HN/A","MK4E3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","0"
"SANGLI 2","2399394","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone XR - 128GB White","MH7M3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 11 - 64GB Purple","MHDF3HN/A","1","0","0"
"SANGLI 2","2399394","APPLE iPhone 12 - 128GB Green","MGJF3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE Watch Series 6 GPS + Cellular 44mm Space Grey Aluminium Case with Black Sport Band - MG2E3HN/A","MG2E3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE 10.9-inch iPad Air Wi-Fi - 64GB Space Grey - MYFM2HN/A","MYFM2HN/A","1","0","0"
"SANGLI 2","2399394","APPLE Watch Series?3 GPS 42mm Space Grey Aluminium Case with Black Sport Band - MTF32HN/A ","MTF32HN/A","0","0","1"
"SANGLI 2","2399394","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"SANGLI 2","2399394","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","1","0","1"
"SANGLI 2","2399394","APPLE Watch SE GPS 40mm Space Gray Aluminium Case with Black Sport Band - MYDP2HN/A","MYDP2HN/A ","0","0","1"
"SANGLI 2","2399394","APPLE Watch SE GPS + Cellular 44mm Space Gray Aluminium Case with Black Sport Band - Regular - MYF02HN/A","MYF02HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 12 -  128GB  Purple","MJNP3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 13 -  128GB  Starlight","MLPG3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 13 -  128GB  Blue","MLPK3HN/A","1","0","0"
"SANGLI 2","2399394","APPLE iPhone 13 -  256GB  Starlight","MLQ73HN/A","1","0","0"
"SANGLI 3","2239260","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","0"
"SANGLI 3","2239260","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","1"
"SANGLI 3","2239260","APPLE iPhone XR - 128GB White","MH7M3HN/A","0","0","1"
"SANGLI 3","2239260","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"SANGLI 3","2239260","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","0"
"SANGLI 3","2239260","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"SANGLI 3","2239260","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"SANGLI 3","2239260","APPLE iPhone 12 -  128GB  Purple","MJNP3HN/A","1","0","0"
"SANGLI 3","2239260","APPLE iPhone 13 -  256GB  Midnight","MLQ63HN/A","1","0","0"
"SANGLI 3","2239260","APPLE iPhone 13 -  256GB  Blue","MLQA3HN/A","1","0","0"
"SANGLI 3","2239260","APPLE iPhone 13 Mini -  256GB  Starlight","MLK63HN/A","0","0","1"
"SANGOLA","2221570","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"SANGOLA","2221570","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","0"
"SANGOLA","2221570","APPLE Iphone 13 pro max -  512GB  Gold","MLLH3HN/A","1","0","0"
"SATARA 1","2221549","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","2","0","0"
"SATARA 1","2221549","APPLE iPhone 12 Mini - 64GB Black","MGDX3HN/A","1","0","0"
"SATARA 1","2221549","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"SATARA 1","2221549","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","1","0","1"
"SATARA 1","2221549","APPLE iPhone 12 Pro - 128GB Gold","MGMM3HN/A","0","0","1"
"SATARA 1","2221549","APPLE Watch Series 6 GPS + Cellular 44mm Silver Stainless Steel Case with White Sport Band - M09D3HN/A","M09D3HN/A","0","0","1"
"SATARA 1","2221549","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","3"
"SATARA 1","2221549","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"SATARA 1","2221549","APPLE iPhone 13 -  128GB  Midnight","MLPF3HN/A","1","0","0"
"SATARA 1","2221549","APPLE iPhone 13 -  128GB  Blue","MLPK3HN/A","2","0","0"
"SATARA 1","2221549","APPLE iPhone 13 Pro Max -  256GB  Graphite","MLLA3HN/A","1","0","0"
"SATARA 1","2221549","APPLE iPhone 13 Mini -  128GB  Red","MLK33HN/A","1","0","0"
"SATARA 1","2221549","APPLE iPhone 13 Mini -  128GB  Blue","MLK43HN/A","1","0","0"
"SATARA 1","2221549","APPLE iPad WiFi 10.2 Inch (9th  Generation) -  64GB  Space Grey - MK2K3HN/A","MK2K3HN/A","1","0","0"
"SATARA 1","2221549","APPLE iPad Mini WiFi + Cell (6th  Generation) -  64GB  Space Grey - MK893HN/A","MK893HN/A","0","0","1"
"SATARA 1","2221549","APPLE iPad WiFi + Cell 10.2 Inch (9th  Generation) -  64GB  Space Grey - MK473HN/A","MK473HN/A","0","0","1"
"SATARA 2","2472708","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","1","0","0"
"SATARA 2","2472708","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","0","0","1"
"SATARA 2","2472708","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"SATARA 2","2472708","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"SATARA POWAI NAKA","2685023","APPLE iPhone 12 -  128GB  Purple","MJNP3HN/A","0","0","1"
"SAWANTWADI","2221571","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"SAWANTWADI","2221571","APPLE iPhone 11 - 64GB White","MHDC3HN/A","1","0","0"
"SAWANTWADI","2221571","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"SAWANTWADI","2221571","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","1"
"SAWANTWADI","2221571","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","1"
"SHAHUPURI","2221538","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","2","0","0"
"SHAHUPURI","2221538","APPLE iPhone 12 Mini - 128GB White","MGE43HN/A","0","0","2"
"SHAHUPURI","2221538","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","1","0","1"
"SHAHUPURI","2221538","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","3"
"SHAHUPURI","2221538","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPhone 12 Pro Max - 256GB Gold","MGDE3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 Pro Max - 128GB Graphite","MGD73HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 Pro - 256GB Pacific Blue","MGMT3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 - 128GB Green","MGJF3HN/A","2","0","0"
"SHAHUPURI","2221538","APPLE iPhone 12 - 256GB Blue","MGJK3HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPhone 12 Pro - 128GB Graphite","MGMK3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 Pro - 256GB Graphite","MGMP3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 Pro - 512GB Pacific Blue","MGMX3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE Watch Series 6 GPS 44mm (PRODUCT)RED Aluminium Case with (PRODUCT)RED Sport Band - M00M3HN/A","M00M3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE Watch Series 6 GPS + Cellular 44mm Graphite Stainless Steel Case with Black Sport Band - M09H3HN/A","M09H3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE Watch Series 6 GPS 40mm Silver Aluminium Case with White Sport Band - MG283HN/A","MG283HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE 10.2-inch iPad Wi-Fi + Cellular - 32GB Space Grey - MYMH2HN/A","MYMH2HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE 10.9-inch iPad Air Wi-Fi - 64GB Space Grey - MYFM2HN/A","MYFM2HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE Watch SE GPS 44mm Space Gray Aluminium Case with Black Sport Band - MYDT2HN/A","MYDT2HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE 12.9-inch iPad?Pro Wi-Fi - 128GB Space Grey - MY2H2HN/A","MY2H2HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","2","0","5"
"SHAHUPURI","2221538","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","1","0","1"
"SHAHUPURI","2221538","APPLE Watch Series 4 GPS 40mm Space Grey Aluminium Case with Black Sport Band - MU662HN/A","MU662HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE Watch SE GPS + Cellular 44mm Space Gray Aluminium Case with Black Sport Band - Regular - MYF02HN/A","MYF02HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi + Cellular -  128GB  Space Gray - MHW53HN/A","MHW53HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPad Air (4th Generation) Wi-Fi -  64GB  Green - MYFR2HN/A","MYFR2HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi + Cellular -  256GB  Space grey  MHW73HN/A","MHW73HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi -  512GB  Space Gray - MHQW3HN/A","MHQW3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPad Pro (5th Generation) 12.9 inch Wi-Fi -  128GB  Space Gray - MHNF3HN/A","MHNF3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPad Pro (5th Generation) 12.9 inch Wi-Fi + Cellular -  128GB  Space Gray - MHR43HN/A","MHR43HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 13 -  128GB  Midnight","MLPF3HN/A","2","0","0"
"SHAHUPURI","2221538","APPLE iPhone 13 -  128GB  Starlight","MLPG3HN/A","2","0","0"
"SHAHUPURI","2221538","APPLE iPhone 13 -  128GB  Pink","MLPH3HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPhone 13 -  128GB  Red","MLPJ3HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPhone 13 -  128GB  Blue","MLPK3HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPhone 13 -  256GB  Midnight","MLQ63HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 13 -  256GB  Blue","MLQA3HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPhone 13 Pro -  256GB  Graphite","MLVE3HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPhone 13 Pro -  128GB  Sierra Blue","MLVD3HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPhone 13 Pro -  256GB  Sierra Blue","MLVP3HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPhone 13 Pro Max -  256GB  Graphite","MLLA3HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPhone 13 Pro Max -  128GB  Graphite","MLV93HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE Watch SE GPS 40mm  Space Gray Aluminium Midnight Sport Band - MKQ13HN/A","MKQ13HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 13 Mini -  128GB  Red","MLK33HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPhone 13 Mini -  256GB  Red","MLK83HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPhone 13 Mini -  256GB  Blue","MLK93HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPad WiFi 10.2 Inch (9th  Generation) -  64GB  Space Grey - MK2K3HN/A","MK2K3HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPad WiFi 10.2 Inch (9th  Generation) -  256GB  Space Grey - MK2N3HN/A","MK2N3HN/A ","0","0","1"
"SHAHUPURI","2221538","APPLE iPad Mini WiFi + Cell (6th  Generation) -  64GB  Purple - MK8E3HN/A","MK8E3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPad WiFi + Cell 10.2 Inch (9th  Generation) -  256GB  Silver - MK4H3HN/A","MK4H3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPad WiFi + Cell 10.2 Inch (9th  Generation) -  64GB  Space Grey - MK473HN/A","MK473HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 13 -  512GB  Starlight","MLQD3HNA","0","0","1"
"SHIRUR","2399387","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"SHIRUR","2399387","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","1","0","0"
"SHIRUR","2399387","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","0"
"SHIRUR","2399387","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","2"
"SHIRUR","2399387","APPLE iPhone 13 Pro -  128GB  Sierra Blue","MLVD3HN/A","1","0","0"
"SHIRUR","2399387","APPLE Watch SE GPS 44mm  Space Gray Aluminium Midnight Sport Band - MKQ63HN/A","MKQ63HN/A","1","0","0"
"SOLAPUR 1","2221543","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPhone 11 - 64GB White","MHDC3HN/A","1","0","0"
"SOLAPUR 1","2221543","APPLE iPhone 12 - 64GB Black","MGJ53HN/A","2","0","0"
"SOLAPUR 1","2221543","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"SOLAPUR 1","2221543","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPhone 11 - 64GB Purple","MHDF3HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","2","0","0"
"SOLAPUR 1","2221543","APPLE iPhone 12 Pro - 128GB Pacific Blue","MGMN3HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE 10.2-inch iPad Wi-Fi + Cellular - 32GB Space Grey - MYMH2HN/A","MYMH2HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","3"
"SOLAPUR 1","2221543","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPhone 13 -  128GB  Starlight","MLPG3HN/A","1","0","0"
"SOLAPUR 1","2221543","APPLE iPhone 13 -  128GB  Red","MLPJ3HN/A","1","0","0"
"SOLAPUR 1","2221543","APPLE iPhone 13 Pro Max -  256GB  Sierra Blue","MLLE3HN/A","1","0","0"
"SOLAPUR 1","2221543","APPLE iPhone 13 Mini -  128GB  Pink","MLK23HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"SOLAPUR 2","2221539","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","2","0","0"
"SOLAPUR 2","2221539","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"SOLAPUR 2","2221539","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE iPhone 12 - 128GB Green","MGJF3HN/A","1","0","0"
"SOLAPUR 2","2221539","APPLE iPhone 12 Pro - 256GB Graphite","MGMP3HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE Watch SE GPS 44mm Space Gray Aluminium Case with Black Sport Band - MYDT2HN/A","MYDT2HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE 11-inch iPad?Pro Wi-Fi + Cellular - 128GB Space Grey - MY2V2HN/A","MY2V2HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","2"
"SOLAPUR 2","2221539","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","1","0","1"
