"1342","63","6","2","2021-12-03","SR2122/SHAH/0089","21-22/SHAH/10227","APPLE Watch Series 7 GPS 45mm  Midnight Aluminium Sport Band - MKN53HN/A","SJQ3P06MXV2",NULL,"1261","1","31","1235","2548","23","1","44900","0","38050.847457627","44900","9","9","0","3424.5762711864","3424.5762711864","0","6849.1525423729","44900","0","343167","817","1",NULL
"1305","63","6","2","2021-12-03","SR2122/SHAH/0081","21-22/SHAH/10220","APPLE Watch Series 7 GPS 45mm  Midnight Aluminium Sport Band - MKN53HN/A","SJHXP4NWYFJ",NULL,"1253","1","31","1235","2548","23","1","44900","0","38050.847457627","44900","9","9","0","3424.5762711864","3424.5762711864","0","6849.1525423729","44900","0","343137","817","1",NULL
"1297","63","6","2","2021-12-03","SR2122/SHAH/0080","21-22/SHAH/10216","APPLE Watch Series 7 GPS 45mm  Midnight Aluminium Sport Band - MKN53HN/A","SJ7RWT5W49M",NULL,"1251","1","31","1235","2548","23","1","44900","0","38050.847457627","44900","9","9","0","3424.5762711864","3424.5762711864","0","6849.1525423729","44900","0","343119","817","1",NULL
"1350","63","6","2","2021-12-03","SR2122/SHAH/0090","21-22/SHAH/10226","APPLE Watch Series 7 GPS 45mm  Midnight Aluminium Sport Band - MKN53HN/A","SHG6XLQN2X4",NULL,"1262","1","31","1235","2548","23","1","44900","0","38050.847457627","44900","9","9","0","3424.5762711864","3424.5762711864","0","6849.1525423729","44900","0","343163","817","1",NULL
"1334","63","6","2","2021-12-03","SR2122/SHAH/0087","21-22/SHAH/10229","APPLE Watch Series 7 GPS 45mm  Midnight Aluminium Sport Band - MKN53HN/A","SHF2P7DQ2TC",NULL,"1259","1","31","1235","2548","23","1","44900","0","38050.847457627","44900","9","9","0","3424.5762711864","3424.5762711864","0","6849.1525423729","44900","0","343185","817","1",NULL
"1224","63","6","2","2021-12-03","SR2122/SHAH/0063","21-22/SHAH/10236","APPLE Macbook Pro 16-inch With Apple M1 SL M1/16C GPU/16GB/512G - MK1E3HN/A  Silver","SF469TJYW74",NULL,"1232","7","39","1248","2579","23","1","213990","0","203305.08474576","239900","9","9","0","18297.457627119","18297.457627119","0","36594.915254237","239900","0","343012","817","1",NULL
"1363","63","6","2","2021-12-03","SR2122/SHAH/0093","21-22/SHAH/10222","APPLE Watch Series 7 GPS 45mm  Midnight Aluminium Sport Band - MKN53HN/A","SD77FF4CWGV",NULL,"1265","1","31","1235","2548","23","1","44900","0","76101.694915254","89800","9","9","0","6849.1525423729","6849.1525423729","0","13698.305084746","89800","0","343146","817","1",NULL
"1329","63","6","2","2021-12-03","SR2122/SHAH/0086","21-22/SHAH/10232","APPLE Watch Series 7 GPS 45mm  Midnight Aluminium Sport Band - MKN53HN/A","SC1YFCWXMP7",NULL,"1258","1","31","1235","2548","23","1","44900","0","38050.847457627","44900","9","9","0","3424.5762711864","3424.5762711864","0","6849.1525423729","44900","0","343193","817","1",NULL
"1360","63","6","1","2021-12-03","SR2122/SHAH/0093","21-22/SHAH/10222","APPLE iPhone 13 Pro -  512GB  Sierra Blue","355786378346535",NULL,"1265","1","1","1173","2290","23","1","149900","0","127033.89830508","149900","9","9","0","11433.050847458","11433.050847458","0","22866.101694915","149900","0","343143","817","1",NULL
"1351","63","6","1","2021-12-03","SR2122/SHAH/0091","21-22/SHAH/10225","APPLE iPhone 13 Pro -  512GB  Sierra Blue","355786377733733",NULL,"1263","1","1","1173","2290","23","1","149900","0","127033.89830508","149900","9","9","0","11433.050847458","11433.050847458","0","22866.101694915","149900","0","343154","817","1",NULL
"1296","63","6","1","2021-12-03","SR2122/SHAH/0080","21-22/SHAH/10216","APPLE iPhone 13 Pro -  512GB  Sierra Blue","355786377520841",NULL,"1251","1","1","1173","2290","23","1","149900","0","127033.89830508","149900","9","9","0","11433.050847458","11433.050847458","0","22866.101694915","149900","0","343118","817","1",NULL
"1359","63","6","1","2021-12-03","SR2122/SHAH/0092","21-22/SHAH/10224","APPLE iPhone 13 Pro -  512GB  Sierra Blue","355786377444117",NULL,"1264","1","1","1173","2290","23","1","149900","0","127033.89830508","149900","9","9","0","11433.050847458","11433.050847458","0","22866.101694915","149900","0","343153","817","1",NULL
"1304","63","6","1","2021-12-03","SR2122/SHAH/0081","21-22/SHAH/10220","APPLE iPhone 13 Pro -  512GB  Sierra Blue","355786377202242",NULL,"1253","1","1","1173","2290","23","1","149900","0","127033.89830508","149900","9","9","0","11433.050847458","11433.050847458","0","22866.101694915","149900","0","343136","817","1",NULL
"1320","63","6","1","2021-12-03","SR2122/SHAH/0085","21-22/SHAH/10230","APPLE iPhone 13 Pro -  512GB  Sierra Blue","355786376212788",NULL,"1257","1","1","1173","2290","23","1","149900","0","127033.89830508","149900","9","9","0","11433.050847458","11433.050847458","0","22866.101694915","149900","0","343194","817","1",NULL
"1341","63","6","1","2021-12-03","SR2122/SHAH/0089","21-22/SHAH/10227","APPLE iPhone 13 Pro -  512GB  Sierra Blue","355471422111611",NULL,"1261","1","1","1173","2290","23","1","149900","0","127033.89830508","149900","9","9","0","11433.050847458","11433.050847458","0","22866.101694915","149900","0","343166","817","1",NULL
"1335","63","6","1","2021-12-03","SR2122/SHAH/0088","21-22/SHAH/10228","APPLE iPhone 13 Pro -  512GB  Sierra Blue","355471422059224",NULL,"1260","1","1","1173","2290","23","1","149900","0","127033.89830508","149900","9","9","0","11433.050847458","11433.050847458","0","22866.101694915","149900","0","343171","817","1",NULL
"1316","63","6","1","2021-12-03","SR2122/SHAH/0084","21-22/SHAH/10231","APPLE iPhone 13 Pro -  512GB  Sierra Blue","355471421097019",NULL,"1256","1","1","1173","2290","23","1","149900","0","127033.89830508","149900","9","9","0","11433.050847458","11433.050847458","0","22866.101694915","149900","0","343204","817","1",NULL
"1293","63","6","1","2021-12-03","SR2122/SHAH/0079","21-22/SHAH/10079","APPLE iPhone 11 - 64GB White","354746823785787",NULL,"1250","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343103","817","1",NULL
"1256","63","6","1","2021-12-03","SR2122/SHAH/0070","21-22/SHAH/10069","APPLE iPhone 11 - 64GB White","354746823767991",NULL,"1240","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343069","817","1",NULL
"1253","63","6","1","2021-12-03","SR2122/SHAH/0069","21-22/SHAH/10068","APPLE iPhone 11 - 64GB White","354746823508791",NULL,"1239","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343066","817","1",NULL
"1247","63","6","1","2021-12-03","SR2122/SHAH/0068","21-22/SHAH/10067","APPLE iPhone 11 - 64GB White","354746823505169",NULL,"1238","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343057","817","1",NULL
"1285","63","6","1","2021-12-03","SR2122/SHAH/0077","21-22/SHAH/10077","APPLE iPhone 11 - 64GB White","354746822942702",NULL,"1248","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343095","817","1",NULL
"1230","63","6","1","2021-12-03","SR2122/SHAH/0065","21-22/SHAH/10063","APPLE iPhone 11 - 64GB White","354746822671558",NULL,"1234","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343030","817","1",NULL
"1381","63","6","1","2021-12-03","SR2122/SHAH/0095","21-22/SHAH/10064","APPLE iPhone 11 - 64GB White","354746822367652",NULL,"1270","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343036","817","1",NULL
"1330","63","6","1","2021-12-03","SR2122/SHAH/0087","21-22/SHAH/10229","APPLE iPhone 11 - 64GB White","354746822321659",NULL,"1259","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343181","817","1",NULL
"1309","63","6","1","2021-12-03","SR2122/SHAH/0082","21-22/SHAH/10221","APPLE iPhone 11 - 64GB White","354746822264222",NULL,"1254","1","1","6","11","23","1","51000","0","86440.677966102","102000","9","9","0","7779.6610169491","7779.6610169491","0","15559.322033898","102000","0","343141","817","1",NULL
"1239","63","6","1","2021-12-03","SR2122/SHAH/0066","21-22/SHAH/10065","APPLE iPhone 11 - 64GB White","354746821975778",NULL,"1236","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343048","817","1",NULL
"1289","63","6","1","2021-12-03","SR2122/SHAH/0078","21-22/SHAH/10078","APPLE iPhone 11 - 64GB White","354746821936358",NULL,"1249","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343099","817","1",NULL
"1255","63","6","1","2021-12-03","SR2122/SHAH/0070","21-22/SHAH/10069","APPLE iPhone 11 - 64GB White","354746821892676",NULL,"1240","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343068","817","1",NULL
"1251","63","6","1","2021-12-03","SR2122/SHAH/0069","21-22/SHAH/10068","APPLE iPhone 11 - 64GB White","354746821528593",NULL,"1239","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343064","817","1",NULL
"1278","63","6","1","2021-12-03","SR2122/SHAH/0075","21-22/SHAH/10075","APPLE iPhone 11 - 64GB White","354746821490745",NULL,"1246","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343088","817","1",NULL
"1380","63","6","1","2021-12-03","SR2122/SHAH/0094","21-22/SHAH/10064","APPLE iPhone 11 - 64GB White","354746821476405",NULL,"1269","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343035","817","1",NULL
"1272","63","6","1","2021-12-03","SR2122/SHAH/0073","21-22/SHAH/10072","APPLE iPhone 11 - 64GB White","354746821414034",NULL,"1244","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343080","817","1",NULL
"1227","63","6","1","2021-12-03","SR2122/SHAH/0064","21-22/SHAH/10061","APPLE iPhone 11 - 64GB White","354746821108917",NULL,"1233","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343027","817","1",NULL
"1241","63","6","1","2021-12-03","SR2122/SHAH/0066","21-22/SHAH/10065","APPLE iPhone 11 - 64GB White","353505451022223",NULL,"1236","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343050","817","1",NULL
"1328","63","6","1","2021-12-03","SR2122/SHAH/0086","21-22/SHAH/10232","APPLE iPhone 11 - 64GB White","353505450815312",NULL,"1258","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343192","817","1",NULL
"1275","63","6","1","2021-12-03","SR2122/SHAH/0074","21-22/SHAH/10074","APPLE iPhone 11 - 64GB White","353505450537676",NULL,"1245","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343084","817","1",NULL
"1252","63","6","1","2021-12-03","SR2122/SHAH/0069","21-22/SHAH/10068","APPLE iPhone 11 - 64GB White","353505450072575",NULL,"1239","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343065","817","1",NULL
"1283","63","6","1","2021-12-03","SR2122/SHAH/0076","21-22/SHAH/10076","APPLE iPhone 11 - 64GB White","353505450067682",NULL,"1247","1","1","6","11","23","1","51000","0","43220.338983051","51000","9","9","0","3889.8305084746","3889.8305084746","0","7779.6610169491","51000","0","343093","817","1",NULL
"1349","63","6","1","2021-12-03","SR2122/SHAH/0090","21-22/SHAH/10226","APPLE iPhone 12 - 128GB Black","353037113892876",NULL,"1262","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343162","817","1",NULL
"1322","63","6","1","2021-12-03","SR2122/SHAH/0085","21-22/SHAH/10230","APPLE iPhone 12 - 128GB Black","353037113865500",NULL,"1257","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343196","817","1",NULL
"1276","63","6","1","2021-12-03","SR2122/SHAH/0074","21-22/SHAH/10074","APPLE iPhone 12 - 128GB Black","353037113834381",NULL,"1245","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343085","817","1",NULL
"1290","63","6","1","2021-12-03","SR2122/SHAH/0078","21-22/SHAH/10078","APPLE iPhone 12 - 128GB Black","353037113454347",NULL,"1249","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343100","817","1",NULL
"1286","63","6","1","2021-12-03","SR2122/SHAH/0077","21-22/SHAH/10077","APPLE iPhone 12 - 128GB Black","353037113329820",NULL,"1248","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343096","817","1",NULL
"1338","63","6","1","2021-12-03","SR2122/SHAH/0088","21-22/SHAH/10228","APPLE iPhone 12 - 128GB Black","353037113205483",NULL,"1260","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343174","817","1",NULL
"1353","63","6","1","2021-12-03","SR2122/SHAH/0091","21-22/SHAH/10225","APPLE iPhone 12 - 128GB Black","353037112892745",NULL,"1263","1","1","11","754","23","1","72000","0","122033.89830508","144000","9","9","0","10983.050847458","10983.050847458","0","21966.101694915","144000","0","343156","817","1",NULL
"1259","63","6","1","2021-12-03","SR2122/SHAH/0071","21-22/SHAH/10070","APPLE iPhone 12 - 128GB Black","353037112493023",NULL,"1241","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343073","817","1",NULL
"1244","63","6","1","2021-12-03","SR2122/SHAH/0067","21-22/SHAH/10066","APPLE iPhone 12 - 128GB Black","353037112471755",NULL,"1237","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343054","817","1",NULL
"1333","63","6","1","2021-12-03","SR2122/SHAH/0087","21-22/SHAH/10229","APPLE iPhone 12 - 128GB Black","353037112418160",NULL,"1259","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343184","817","1",NULL
"1242","63","6","1","2021-12-03","SR2122/SHAH/0066","21-22/SHAH/10065","APPLE iPhone 12 - 128GB Black","353037112400523",NULL,"1236","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343051","817","1",NULL
"1348","63","6","1","2021-12-03","SR2122/SHAH/0090","21-22/SHAH/10226","APPLE iPhone 12 - 128GB Black","353037112383638",NULL,"1262","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343161","817","1",NULL
"1250","63","6","1","2021-12-03","SR2122/SHAH/0068","21-22/SHAH/10067","APPLE iPhone 12 - 128GB Black","353037112365213",NULL,"1238","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343060","817","1",NULL
"1249","63","6","1","2021-12-03","SR2122/SHAH/0068","21-22/SHAH/10067","APPLE iPhone 12 - 128GB Black","353037112346627",NULL,"1238","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343059","817","1",NULL
"1314","63","6","1","2021-12-03","SR2122/SHAH/0083","21-22/SHAH/10233","APPLE iPhone 12 - 128GB Black","353037112309633",NULL,"1255","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343212","817","1",NULL
"1327","63","6","1","2021-12-03","SR2122/SHAH/0086","21-22/SHAH/10232","APPLE iPhone 12 - 128GB Black","353037112238352",NULL,"1258","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343191","817","1",NULL
"1321","63","6","1","2021-12-03","SR2122/SHAH/0085","21-22/SHAH/10230","APPLE iPhone 12 - 128GB Black","353037112138586",NULL,"1257","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343195","817","1",NULL
"1243","63","6","1","2021-12-03","SR2122/SHAH/0067","21-22/SHAH/10066","APPLE iPhone 12 - 128GB Black","353037112122630",NULL,"1237","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343053","817","1",NULL
"1343","63","6","1","2021-12-03","SR2122/SHAH/0089","21-22/SHAH/10227","APPLE iPhone 12 - 128GB Black","353037112066613",NULL,"1261","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343168","817","1",NULL
"1339","63","6","1","2021-12-03","SR2122/SHAH/0088","21-22/SHAH/10228","APPLE iPhone 12 - 128GB Black","353037111361650",NULL,"1260","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343175","817","1",NULL
"1332","63","6","1","2021-12-03","SR2122/SHAH/0087","21-22/SHAH/10229","APPLE iPhone 12 - 128GB Black","353037111022195",NULL,"1259","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343183","817","1",NULL
"1280","63","6","1","2021-12-03","SR2122/SHAH/0075","21-22/SHAH/10075","APPLE iPhone 12 - 128GB Black","353036112491268",NULL,"1246","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343090","817","1",NULL
"1281","63","6","1","2021-12-03","SR2122/SHAH/0076","21-22/SHAH/10076","APPLE iPhone 12 - 128GB Black","353036112441396",NULL,"1247","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343091","817","1",NULL
"1287","63","6","1","2021-12-03","SR2122/SHAH/0077","21-22/SHAH/10077","APPLE iPhone 12 - 128GB Black","353036112023079",NULL,"1248","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343097","817","1",NULL
"1291","63","6","1","2021-12-03","SR2122/SHAH/0078","21-22/SHAH/10078","APPLE iPhone 12 - 128GB Black","353036110765754",NULL,"1249","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343101","817","1",NULL
"1344","63","6","1","2021-12-03","SR2122/SHAH/0089","21-22/SHAH/10227","APPLE iPhone 12 - 128GB Black","353035112525919",NULL,"1261","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343169","817","1",NULL
"1277","63","6","1","2021-12-03","SR2122/SHAH/0074","21-22/SHAH/10074","APPLE iPhone 12 - 128GB Black","353034111995355",NULL,"1245","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343086","817","1",NULL
"1254","63","6","1","2021-12-03","SR2122/SHAH/0070","21-22/SHAH/10069","APPLE iPhone 12 - 128GB Black","353034111895688",NULL,"1240","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343067","817","1",NULL
"1229","63","6","1","2021-12-03","SR2122/SHAH/0065","21-22/SHAH/10063","APPLE iPhone 12 - 128GB Black","353033113785723",NULL,"1234","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343029","817","1",NULL
"1282","63","6","1","2021-12-03","SR2122/SHAH/0076","21-22/SHAH/10076","APPLE iPhone 12 - 128GB Black","353032113574467",NULL,"1247","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343092","817","1",NULL
"1354","63","6","1","2021-12-03","SR2122/SHAH/0091","21-22/SHAH/10225","APPLE iPhone 12 - 128GB Black","353031114401977",NULL,"1263","1","1","11","754","23","1","72000","0","122033.89830508","144000","9","9","0","10983.050847458","10983.050847458","0","21966.101694915","144000","0","343157","817","1",NULL
"1326","63","6","1","2021-12-03","SR2122/SHAH/0086","21-22/SHAH/10232","APPLE iPhone 12 - 128GB Black","353031113832339",NULL,"1258","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343190","817","1",NULL
"1225","63","6","1","2021-12-03","SR2122/SHAH/0064","21-22/SHAH/10061","APPLE iPhone 12 - 128GB Black","353031113799660",NULL,"1233","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343025","817","1",NULL
"1226","63","6","1","2021-12-03","SR2122/SHAH/0064","21-22/SHAH/10061","APPLE iPhone 12 - 128GB Black","353031113737256",NULL,"1233","1","1","11","754","23","1","72000","0","61016.949152542","72000","9","9","0","5491.5254237288","5491.5254237288","0","10983.050847458","72000","0","343026","817","1",NULL
